,,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE
RO,tot,53.735842920207034,55.90474448626267,58.07364605231831,60.24254761837394,62.41144918442958,64.58035075048521,66.74925231654086,68.91815388259649,71.08705544865214,73.25595701470776,75.4248585807634,78.98263617652586,84.04512090666992,96.5627840586787,98.99815477619146,101.4335254937042,104.25997242986267,106.70209658259247,109.14422073532226,115.336793199818,117.50569476587364,119.67459633192925,121.8434978979849,124.01239946404054,126.18130103009618,128.3502025961518,130.51910416220744,132.68800572826308,134.85690729431872,137.02580886037435,139.19471042643,141.36361199248563,143.53251355854127,145.7014151245969,0.7532834848033396,0.6278638206117974,0.554362114372511,0.5056996673796996,0.4709681153042561,0.4448737498127811,0.42452067382697356,0.4081852912512426,0.3947751091944166,0.3835629452504512,0.37404542995083445,0.35645935392045336,0.33512412819198856,0.27181270817499614,0.26387097464064974,0.2565339363374319,0.24747896623713928,0.20654554977035505,0.20034796972743202,0.18045539386577075,0.17746320624665762,0.17471826444394567,0.17219111101727863,0.16985679400623385,0.16769403641659963,0.16568458305633352,0.1638126820180129,0.1620646694743069,0.16042863452435843,0.15889414663264625,0.1574520324248161,0.15609419171175645,0.1548134449224683,0.1536034058593155
RS,residential,65.85279837410475,68.49327634579403,71.11418492262398,73.73509349945394,76.68963075786131,79.3178067068149,81.94598265576852,85.37235770436045,88.0168541576691,90.66135061097775,93.3058470642864,97.28573721817716,101.34255960132579,109.76847806982687,114.80869748610999,118.72825231264865,122.88524223720557,126.7678193804562,130.22124529441518,134.44793370992085,138.05580171638965,141.03957434800435,144.51542131345755,147.10940295817335,149.70338460288914,152.2973662476049,154.8913478923207,157.48532953703648,160.07931118175225,162.673292826468,165.2672744711838,167.8612561158996,170.45523776061538,173.04921940533117,0.790343978751983,0.6868184882589556,0.622344759185868,0.5774802977060992,0.5415124884957122,0.5155469246191385,0.49468479371036217,0.47106765301486425,0.45650580380828853,0.4440580263451812,0.43327469116655254,0.41680064636581937,0.40012202711586037,0.3586993647081522,0.33990045127214286,0.32371929975326696,0.3070955695644785,0.2464185230978979,0.2342042063593319,0.22294416261857394,0.21545651998402965,0.21143198702128604,0.2081056111599486,0.20525875345468447,0.20260871131247782,0.20013564820490598,0.1978223206844068,0.19565366598725323,0.19361646626614423,0.19169907327320596,0.1898911811175654,0.18818363754480963,0.18656828630221123,0.1850378347552723
RS,services,47.50221628832353,50.010306116553714,51.9645199873997,53.918733858245695,55.87294772909168,57.82716159993767,59.781375470783665,61.73558934162964,63.68980321247563,66.63476979938184,70.72013715060173,79.81905362958425,84.41741241871716,87.99947108171796,90.94146890473759,93.1733971044718,97.16866723749699,99.43104631852805,101.95627058643883,104.23999918532485,106.27092303454326,108.24440625549649,110.138411894927,112.03241753435753,113.92642317378805,115.82042881321857,117.71443445264909,119.6084400920796,121.50244573151012,123.39645137094065,125.29045701037117,127.18446264980169,129.0784682892322,130.97247392866274,0.7558679702498363,0.6421663942956319,0.579475742002945,0.5367728896072066,0.505558680917232,0.48161444704309764,0.46258718095841234,0.4470524708569327,0.43409385811441686,0.4152323840082315,0.3901999150791894,0.32756581867460255,0.3003232595412792,0.2825300015758669,0.26716149355584606,0.2589421111080018,0.23744026237257118,0.18869739558110052,0.18027933289003714,0.17362149107006122,0.17001835858226164,0.16724697253509646,0.16486347140300484,0.162659399579111,0.16061524360978144,0.15871422104469254,0.15694181851427408,0.15528542057944617,0.15373400918139543,0.1522779184903829,0.1509086335852407,0.14961862407857524,0.14840120580489147,0.1472504251969216
RS,tot,60.19162292113836,62.79125899993777,65.20649150139877,67.62172400285979,70.26766035802504,72.68791823904066,75.10817612005629,78.0803877702717,80.51193126147919,83.24912309288105,86.33812985763475,91.89724545730323,96.12113243786433,103.0527146449693,107.44563031235005,110.84455040431858,114.95164958918133,118.33439378675726,121.5014684367919,125.12875153814844,128.25013047784032,130.92222767674707,133.91007479328505,136.28811304392963,138.66615129457418,141.04418954521873,143.42222779586328,145.8002660465078,148.17830429715235,150.55634254779687,152.93438079844145,155.312419049086,157.69045729973055,160.0684955503751,0.7797080909018725,0.6730432664656053,0.6091196186080765,0.5649220159902347,0.5304206979490962,0.5050787166781675,0.4847826436553535,0.4636589419943925,0.4495916930611601,0.4351652828860856,0.4199860737326264,0.389271600490668,0.36933399376691906,0.33520102951546676,0.31746040005344445,0.3037354633519741,0.2856068280411672,0.22861148958320465,0.2175683215377146,0.2077280623259561,0.20143879549152274,0.19780085977808,0.1947653618435286,0.19211680431403635,0.1896536787455465,0.18735709079620497,0.18521063925061637,0.18320001634749186,0.18131268287678187,0.17953760216886275,0.1778650208490533,0.17628628701076143,0.1747936985418459,0.1733803759115729
SE,residential,127.74793018278226,132.94909276029614,138.15025533780997,143.35141791532382,148.55258049283768,153.75374307035153,158.95490564786542,164.15606822537922,169.35723080289307,176.44676578345042,181.68502236944812,186.92327895544585,192.16153554144356,200.941533220986,214.70291529980318,237.26635355225443,255.71673603825968,261.6906830332603,267.66463002826094,279.1961542829806,284.39731686049447,289.59847943800827,294.7996420155221,300.00080459303604,305.2019671705499,310.40312974806375,315.6042923255776,320.80545490309146,326.0066174806052,331.2077800581191,336.40894263563297,341.6101052131468,346.8112677906607,352.01243036817453,0.8768583210453477,0.8437906033955201,0.8175864608695704,0.7961608914562801,0.7782319586059667,0.7629580263235777,0.7497585287477138,0.7382172388072455,0.7280263745061971,0.7081772470483418,0.6997962764626556,0.6922088642791151,0.6853007628828179,0.6703877838170506,0.6380988644743361,0.569144390700567,0.5079904607116674,0.4721202448430647,0.46165311944339854,0.4375239658907021,0.433991623705604,0.4306855527755104,0.4275843695359266,0.424669338713035,0.42192397067216597,0.4193336908619231,0.41688556658487885,0.4145680797143842,0.41237093650894335,0.41028490758640973,0.4083016925758191,0.4064138050831299,0.404614474473584,0.4028975616497508
SE,services,106.00222297752472,110.4115994712627,114.82097596500063,119.2303524587386,123.63972895247653,128.04910544621447,132.45848193995243,136.86785843369037,141.27723492742834,169.71974926504916,179.20429381226575,184.1744402781225,189.14458674397923,199.80055018662168,204.8742488336636,209.94794748070547,215.02164612774737,226.41008330859034,231.59097903656019,238.69622336868906,243.10559986242703,252.3722189675076,256.78159546124556,261.19097195498347,265.60034844872143,270.0097249424594,274.41910143619737,278.82847792993533,283.23785442367324,287.6472309174112,292.0566074111492,296.46598390488714,300.8753603986251,305.284736892363,0.8873463963960525,0.8595976943703743,0.8378054236958618,0.8201084789402274,0.8053764480234945,0.7928754383429115,0.782104347190526,0.7727072176420398,0.7644230062695782,0.6247162745059638,0.5886412554455174,0.5789447446349211,0.5698013583431975,0.5289906073983048,0.5197515824748554,0.5108757805962628,0.5023201304678626,0.43684381516915216,0.42756939517096126,0.41428208053557636,0.41139399009168814,0.40560507539068485,0.40306668045633925,0.4006790081980406,0.3984287228874048,0.39630404609122827,0.39429453234661077,0.39239088300627956,0.39058479080953973,0.3888688093622536,0.3872362429446955,0.3856810530120535,0.3841977784826201,0.3827814674769234
SE,tot,121.34606787532408,126.31413132033103,131.28219476533795,136.2502582103449,141.21832165535184,146.1863851003588,151.15444854536574,156.12251199037263,161.09057543537958,174.46635497940954,180.95470431194104,186.11403018963037,191.27335606731964,200.6056316928269,211.80938929081947,229.22390763506655,243.73623985399473,251.30419436080746,257.0446697576501,267.27311224403616,272.2411756890431,278.63919485350414,283.6072582985111,288.5753217435181,293.543385188525,298.5114486335319,303.4795120785389,308.4475755235459,313.4156389685527,318.3837024135597,323.35176585856664,328.31982930357356,333.28789274858053,338.25595619358745,0.8799459747892198,0.8484441572646725,0.8235388548198688,0.8032109798356074,0.7862232040511945,0.7717656107601493,0.7592810277834251,0.7483709713763163,0.7387414192184745,0.6836066203393759,0.6670726159894614,0.6588642923370129,0.6512981306631911,0.6287609355590491,0.6032578268078571,0.5519903098875717,0.5063211347561576,0.4617349838193846,0.45161898683699797,0.43068163382006375,0.42733895715835546,0.42330194545902117,0.42036644518409677,0.41760666693061194,0.4150070495631901,0.41255384169812964,0.4102348428713958,0.40803918836352604,0.405957169246222,0.40398008104294836,0.40210009578661265,0.4003101533250666,0.3986038685515203,0.3969754518814758
SI,residential,96.70732371596418,100.59782207009619,104.48832042422818,108.37881877836017,112.26931713249216,116.15981548662415,120.05031384075617,123.94081219488814,127.83131054902015,131.72180890315212,135.61230725728413,147.49863166438115,154.06125359994616,162.3280280420666,169.28773425300298,173.50222050714567,180.13629533777618,184.39256509580926,188.6488348538424,195.39056252717876,204.0917062002083,207.9822045543403,217.06548740508416,220.95598575921622,224.8464841133482,228.7369824674802,232.62748082161218,236.51797917574422,240.40847752987617,244.29897588400814,248.18947423814018,252.07997259227218,255.97047094640416,259.86096930053617,0.7896378589995023,0.7068619632490238,0.6535782587149768,0.6155217176470872,0.5866136678455792,0.5637295476246049,0.5450665590249794,0.5294983997851107,0.5162789986937688,0.5048913934737028,0.4949643246267289,0.457436893253592,0.4384550481480514,0.41104882513413094,0.3973290546772599,0.38979037592296467,0.37184590916556304,0.2888129478862955,0.28203723429409217,0.27057782187940377,0.2559942795645333,0.2525598419304208,0.24867364667374964,0.2456977071348012,0.24291654648699193,0.24031139850740152,0.23786586039246102,0.23556552835609312,0.23339769920598186,0.23135112426868779,0.22941580517941224,0.2275828233994862,0.22584419709381007,0.2241927603461798
SI,services,70.64877422224565,73.57404620376124,76.49931818527682,79.42459016679241,82.349862148308,85.2751341298236,88.20040611133919,91.12567809285477,94.05095007437036,96.97622205588594,99.90149403740153,107.02074396028598,110.02528557944024,119.0686231954797,123.80900215951469,126.95260560362553,135.6407086918362,138.88005924960964,142.11940980738308,145.26453679227916,154.98725729939144,157.91252928090702,169.6185319746922,172.5438039562078,175.46907593772337,178.39434791923898,181.3196199007546,184.24489188227017,187.17016386378575,190.09543584530132,193.0207078268169,195.9459798083325,198.87125178984812,201.79652377136372,0.8134929973036534,0.7621869568941539,0.7250761941797598,0.696463952309063,0.6735016033367177,0.6545501961119413,0.6385790360834266,0.6248983416582614,0.6130246360598658,0.6026066694962923,0.5933818221596979,0.5643961301611362,0.556453057395756,0.5137862388108524,0.5015749784761661,0.4942447157854875,0.4576884394230726,0.3462945517133519,0.3388887248082058,0.3327480398126264,0.316955311179305,0.31354330783679585,0.3073035185175357,0.3043263077369892,0.3015339563683105,0.29890959371136233,0.2964383609799638,0.2941071173701751,0.2919041966268504,0.28981920419090534,0.287842847190514,0.28596679119178825,0.28418353888773845,0.2824863268782392
SI,tot,88.23983540530301,91.81669224115934,95.39354907701568,98.97040591287201,102.54726274872836,106.12411958458469,109.70097642044104,113.27783325629734,116.85469009215369,120.43154692801002,124.00840376386634,134.34571073694036,139.75216688150982,148.27127845387747,154.5098344900814,158.37634712895365,165.6778597333183,169.60369085956333,173.5295219858084,179.10256702411073,188.13566278461633,191.71251962047265,201.64803139587113,205.2248882317275,208.80174506758385,212.3786019034402,215.95545873929652,219.53231557515286,223.10917241100918,226.6860292468655,230.26288608272185,233.8397429185782,237.41659975443451,240.9934565902909,0.7973893689132946,0.7248393160211137,0.6768108616244515,0.6418231595598186,0.6148471110879226,0.5932408901349991,0.5754525867117561,0.5604977419719573,0.5477156123741411,0.5366430824038082,0.5269441940406355,0.49219232307712013,0.4767974264998117,0.44443241195215005,0.4312028181196223,0.42373186226689735,0.3997396574990324,0.3074910714940958,0.30051060832007015,0.2907794679360163,0.27580301154051506,0.27237586372512235,0.26772488951489437,0.26474853689756744,0.26196373992693933,0.25935234831295323,0.2568984609664272,0.25458808449582604,0.25240885265212243,0.25034979429855725,0.24840114031384747,0.24655416195885246,0.24480103484146876,0.24313472383942586
SK,residential,74.93065885304868,77.9429750691894,80.9552912853301,83.96760750147085,86.97992371761156,89.99223993375227,102.03633961153578,105.23718031499303,111.16206324251515,114.41748549657379,121.91469205456546,125.25183205867928,128.5889720627931,131.9261120669069,138.47225367026428,145.14719347784822,148.59937583973667,152.93604563875408,156.40324279038722,159.73397566137265,162.74629187751336,165.7586080936541,168.7709243097948,171.78324052593553,174.79555674207626,177.807872958217,180.8201891743577,183.8325053904984,186.84482160663913,189.85713782277983,192.86945403892057,195.8817702550613,198.89408647120203,201.90640268734273,0.7982894895767185,0.6880859036069527,0.6212869799561113,0.576047085797152,0.5432340860789949,0.5182847492136177,0.4441550313452172,0.4272613129533564,0.39456811973639727,0.3821380349841821,0.3423164888724879,0.33206371876982765,0.3228516193675242,0.314491316840608,0.2904115092508469,0.2657276997408834,0.2578886511533199,0.20870382170989213,0.2012742384766457,0.19531708359002797,0.19229884461519609,0.18952717257177318,0.18697304632888787,0.1846118291305935,0.18242247014720087,0.1803868745397475,0.17848940191608265,0.17671646362538604,0.175056196871536,0.1734981990637404,0.17203330979404136,0.17065343076284534,0.1693513761596053,0.16812074765122811
SK,services,55.009501018695595,57.30394087192529,59.59838072515496,61.89282057838465,64.18726043161432,66.48170028484401,68.77614013807371,71.07057999130338,73.36501984453307,83.11656560042466,95.36682968809708,97.99672871857746,102.6636284413455,105.33131426132543,109.73498476477984,114.69288635560626,117.43132177751338,121.24007555894072,123.99668037981661,126.61463571039866,128.90907556362833,131.203515416858,133.49795527008772,135.7923951233174,138.08683497654707,140.38127482977674,142.67571468300645,144.97015453623612,147.2645943894658,149.55903424269547,151.85347409592515,154.14791394915486,156.44235380238456,158.73679365561424,0.812294687200687,0.7102082098990922,0.6471440690642761,0.6040278723463436,0.5725833397321384,0.5485908532017316,0.5296596368037944,0.5143289349998432,0.5016538454838732,0.44584529628640324,0.36438158718382874,0.3538306476810764,0.3309653919091865,0.32185476913896977,0.30534661980533984,0.2843770114314309,0.27619555963506054,0.21699383723407428,0.20913864819130568,0.20291649961116312,0.20002125582707386,0.1973624579800501,0.19491228476203215,0.19264711554843733,0.19054676612518828,0.1885938855020537,0.18677347552359364,0.18507250505440898,0.18347959769703404,0.1819847771888808,0.18057925841595734,0.17925527478152833,0.17800593475721427,0.17682510201745727
SK,tot,69.60483484241239,72.42523032773761,75.24562581306282,78.06602129838807,80.88641678371327,83.70681226903851,93.14438812823138,96.10290700222754,101.0572087489223,106.0493378153962,114.81725103240831,117.96531362495784,121.6579583791908,124.81612308490439,130.78948552949817,137.00538357665704,140.2667491887321,144.46228322518692,147.7395069963374,150.87968228174032,153.70007776706552,156.52047325239076,159.34086873771597,162.1612642230412,164.98165970836646,167.80205519369167,170.6224506790169,173.44284616434211,176.26324164966735,179.08363713499256,181.9040326203178,184.72442810564303,187.54482359096826,190.36521907629347,0.8020337105903591,0.6940001938806912,0.6281997461297697,0.5835276120837916,0.5510804653456969,0.52638693773252,0.4670142689737644,0.45053841541396455,0.4231969642104283,0.3991698593749388,0.3482154848726571,0.3378830006407554,0.3250207967305341,0.31645989976022937,0.2944043379334981,0.2707135019120845,0.26278291350309363,0.21092011677137193,0.2033767499087668,0.19734875025562615,0.1943633934428401,0.19162189776317892,0.18909556285252538,0.18676002361267802,0.1845944608993883,0.18258097873801005,0.18070410843523277,0.1789504103892543,0.17730815184025217,0.1757670441741923,0.17431802731612117,0.17295309164558026,0.17166513002691916,0.17044781417347654
